target,model,finger_print_method,optimized_for,metric,metric_type,metric_value,n_samples,n_correct,n_incorrect,parameters,resampling
NR-AR,BernoulliNB,avalon,accuracy,n,test,878.0,878.0,,,{'alpha': 0.1},none
NR-AR,BernoulliNB,avalon,accuracy,selection,val,0.5919510994113907,1421.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,n,val,1421.0,1421.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,accuracy,val,0.984517945109078,1421.0,1398.9999999999998,22.000000000000227,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,val,0.982750660937669,1421.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,val,0.8127126767313684,1421.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,val,0.8599925792844868,1421.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,val,0.5919510994113907,1421.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,accuracy,train,0.7569300069300069,11544.0,8738.0,2806.0,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,train,0.7550098452987084,11544.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,train,0.7550098452987084,11544.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,train,0.8041029194875349,11544.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,train,0.7956362348711739,11544.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,n,train,11544.0,11544.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,accuracy,test,0.7995444191343963,878.0,702.0,176.0,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,test,0.8736474972304296,878.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,test,0.4708307650160948,878.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,test,0.5647354190807261,878.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,test,0.0296480823540963,878.0,,,{'alpha': 0.1},random_over
NR-AR,BernoulliNB,avalon,accuracy,n,test,878.0,878.0,,,{'alpha': 0.1},random_over
NR-AR,RandomForest,avalon,accuracy,selection,val,0.5691400059779348,1421.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,n,val,1421.0,1421.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,accuracy,val,0.9852216748768472,1421.0,1399.9999999999998,21.000000000000227,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,f1_weighted,val,0.982349530778821,1421.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,f1_macro,val,0.7981220022054296,1421.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,roc_auc,val,0.8153511170129667,1421.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,pr_auc,val,0.5691400059779348,1421.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,accuracy,train,0.8526785714285714,672.0,573.0,99.0,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,f1_weighted,train,0.8460571474717022,672.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,f1_macro,train,0.8209181819405376,672.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,roc_auc,train,0.901058274872449,672.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,pr_auc,train,0.8748172635442064,672.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,n,train,672.0,672.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,accuracy,test,0.9225512528473804,878.0,810.0,68.0,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,f1_weighted,test,0.944929379256798,878.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,f1_macro,test,0.5323934837092732,878.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,roc_auc,test,0.6627269215913479,878.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,pr_auc,test,0.1547470835539193,878.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,RandomForest,avalon,accuracy,n,test,878.0,878.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",random_under
NR-AR,BernoulliNB,avalon,accuracy,selection,val,0.4640033685783193,1421.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,n,val,1421.0,1421.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,accuracy,val,0.984517945109078,1421.0,1398.9999999999998,22.000000000000227,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,val,0.9813039353957836,1421.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,val,0.7845188861317893,1421.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,val,0.6986506014685205,1421.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,val,0.4640033685783193,1421.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,accuracy,train,0.786036036036036,11544.0,9074.0,2470.0,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,train,0.7808848613177874,11544.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,train,0.7808848613177874,11544.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,train,0.8193365682970674,11544.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,train,0.8349390761556129,11544.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,n,train,11544.0,11544.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,accuracy,test,0.9328018223234624,878.0,819.0,59.0,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,test,0.9501982117679048,878.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,test,0.5287085475139881,878.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,test,0.5404016994978755,878.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,test,0.0361448861733815,878.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,n,test,878.0,878.0,,,{'alpha': 0.1},smote
NR-AR,BernoulliNB,avalon,accuracy,selection,val,0.4697494767776352,1421.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,n,val,1421.0,1421.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,accuracy,val,0.984517945109078,1421.0,1398.9999999999998,22.000000000000227,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,val,0.9813039353957836,1421.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,val,0.7845188861317893,1421.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,val,0.7313212779253242,1421.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,val,0.4697494767776352,1421.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,accuracy,train,0.7937050675083289,11406.0,9053.0,2353.0,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,train,0.7890171725594269,11406.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,train,0.7886205266348725,11406.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,train,0.8164997450141221,11406.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,train,0.8326290999245889,11406.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,n,train,11406.0,11406.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,accuracy,test,0.9328018223234624,878.0,819.0,59.0,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,test,0.9501982117679048,878.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,test,0.5287085475139881,878.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,test,0.5589803012746234,878.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,test,0.0358361235168999,878.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,n,test,878.0,878.0,,,{'alpha': 10.0},smoteenn
NR-AR,BernoulliNB,avalon,accuracy,selection,val,0.4619919788185377,1421.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,n,val,1421.0,1421.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,accuracy,val,0.983814215341309,1421.0,1398.0,23.0,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,val,0.9802311712809514,1421.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,val,0.7703894169634891,1421.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,val,0.689413763474457,1421.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,val,0.4619919788185377,1421.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,accuracy,train,0.7908870408870409,11544.0,9130.0,2414.0,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,train,0.7859914286649001,11544.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,train,0.7859914286649001,11544.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,train,0.8422270523362,11544.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,train,0.8483800132178873,11544.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,n,train,11544.0,11544.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,accuracy,test,0.9373576309794988,878.0,822.9999999999999,55.000000000000114,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,test,0.9527021184322986,878.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,test,0.532956139078292,878.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,test,0.5475859405175744,878.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,test,0.035998477804035,878.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,n,test,878.0,878.0,,,{'alpha': 50.0},smoten
NR-AR,BernoulliNB,avalon,accuracy,selection,val,0.4578458406836253,1421.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,n,val,1421.0,1421.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,accuracy,val,0.9831104855735396,1421.0,1396.9999999999998,24.000000000000227,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,val,0.9791295931474062,1421.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,val,0.755702005730659,1421.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,val,0.6740450710826433,1421.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,val,0.4578458406836253,1421.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,accuracy,train,0.7974506722542344,11454.0,9134.0,2320.0,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,train,0.7927586138888376,11454.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,train,0.7925069540241858,11454.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,train,0.8530721445188183,11454.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,train,0.8557625302290595,11454.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,n,train,11454.0,11454.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,accuracy,test,0.938496583143508,878.0,824.0,54.0,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,f1_weighted,test,0.9533284802509993,878.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,f1_macro,test,0.5340801886792453,878.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,roc_auc,test,0.5448435689455389,878.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,pr_auc,test,0.0365332534833793,878.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BernoulliNB,avalon,accuracy,n,test,878.0,878.0,,,{'alpha': 50.0},smoten_enn
NR-AR,BalancedRandomForest,erg,accuracy,selection,val,0.5897284031580764,1421.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,n,val,1421.0,1421.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,accuracy,val,0.983814215341309,1421.0,1398.0,23.0,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,f1_weighted,val,0.9821273314349088,1421.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,f1_macro,val,0.8073402066717362,1421.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,roc_auc,val,0.8542024683643182,1421.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,pr_auc,val,0.5897284031580764,1421.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,accuracy,train,0.9066044029352902,5996.0,5436.0,560.0,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,f1_weighted,train,0.927390028620517,5996.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,f1_macro,train,0.6515080877075066,5996.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,roc_auc,train,0.8792995433620434,5996.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,pr_auc,train,0.6263753549458605,5996.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,n,train,5996.0,5996.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,accuracy,test,0.9236902050113897,878.0,811.0000000000001,66.99999999999989,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,f1_weighted,test,0.9455617453002132,878.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,f1_macro,test,0.5334047194130478,878.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,roc_auc,test,0.6202780996523755,878.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,pr_auc,test,0.0915302168726333,878.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,BalancedRandomForest,erg,accuracy,n,test,878.0,878.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",none
NR-AR,XGBoost,erg,accuracy,selection,val,0.43164671211521094,1421.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,n,val,1421.0,1421.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,accuracy,val,0.9831104855735397,1421.0,1397.0,24.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,f1_weighted,val,0.9791295931474062,1421.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,f1_macro,val,0.755702005730659,1421.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,roc_auc,val,0.6530424933604124,1421.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,pr_auc,val,0.43164671211521094,1421.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,accuracy,train,0.9315661815661815,11544.0,10754.0,790.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,f1_weighted,train,0.9314895833630695,11544.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,f1_macro,train,0.9314895833630695,11544.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,roc_auc,train,0.9728475226786037,11544.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,pr_auc,train,0.9776921149953538,11544.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,n,train,11544.0,11544.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,accuracy,test,0.9635535307517085,878.0,846.0,32.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,f1_weighted,test,0.9680031434017767,878.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,f1_macro,test,0.5906759906759906,878.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,roc_auc,test,0.6216299729625338,878.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,pr_auc,test,0.1130868925751938,878.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,XGBoost,erg,accuracy,n,test,878.0,878.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",random_over
NR-AR,DecisionTree,erg,accuracy,selection,val,0.4529987393326343,1421.0,,,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10}",random_under
NR-AR,DecisionTree,erg,accuracy,n,val,1421.0,1421.0,,,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10}",random_under
NR-AR,DecisionTree,erg,accuracy,accuracy,val,0.983814215341309,1421.0,1398.0,23.0,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10}",random_under
NR-AR,DecisionTree,erg,accuracy,f1_weighted,val,0.9810736611120516,1421.0,,,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10}",random_under
NR-AR,DecisionTree,erg,accuracy,f1_macro,val,0.7867827902273543,1421.0,,,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10}",random_under
