target,fingerprint,model,resampling,optimized_for,best_params,val_selection,val_n,val_accuracy,val_f1_weighted,val_f1_macro,val_roc_auc,val_pr_auc,final_train_accuracy,final_train_f1_weighted,final_train_f1_macro,final_train_roc_auc,final_train_pr_auc,final_train_n,final_test_accuracy,final_test_f1_weighted,final_test_f1_macro,final_test_roc_auc,final_test_pr_auc,final_test_n,training_time,refit_time,run_date
NR-AR,avalon,BernoulliNB,smote,accuracy,{'alpha': 0.1},0.4640033685783193,1421,0.984517945109078,0.9813039353957836,0.7845188861317893,0.6986506014685205,0.4640033685783193,0.786036036036036,0.7808848613177874,0.7808848613177874,0.8193365682970674,0.8349390761556129,11544.0,0.9328018223234624,0.9501982117679048,0.5287085475139881,0.5404016994978755,0.0361448861733815,878.0,0.0676779747009277,0.0673673152923584,2026-04-21T14:01:14.589050+00:00
NR-AR,avalon,BernoulliNB,smoteenn,accuracy,{'alpha': 10.0},0.4697494767776352,1421,0.984517945109078,0.9813039353957836,0.7845188861317893,0.7313212779253242,0.4697494767776352,0.7937050675083289,0.7890171725594269,0.7886205266348725,0.8164997450141221,0.8326290999245889,11406.0,0.9328018223234624,0.9501982117679048,0.5287085475139881,0.5589803012746234,0.0358361235168999,878.0,0.0663099288940429,0.0545902252197265,2026-04-21T14:01:23.621257+00:00
NR-AR,avalon,BernoulliNB,smoten,accuracy,{'alpha': 50.0},0.4619919788185377,1421,0.983814215341309,0.9802311712809514,0.7703894169634891,0.689413763474457,0.4619919788185377,0.7908870408870409,0.7859914286649001,0.7859914286649001,0.8422270523362,0.8483800132178873,11544.0,0.9373576309794988,0.9527021184322986,0.532956139078292,0.5475859405175744,0.035998477804035,878.0,0.0794329643249511,0.0612468719482421,2026-04-21T14:01:18.964004+00:00
NR-AR,avalon,BernoulliNB,smoten_enn,accuracy,{'alpha': 50.0},0.4578458406836253,1421,0.9831104855735396,0.9791295931474062,0.755702005730659,0.6740450710826433,0.4578458406836253,0.7974506722542344,0.7927586138888376,0.7925069540241858,0.8530721445188183,0.8557625302290595,11454.0,0.938496583143508,0.9533284802509993,0.5340801886792453,0.5448435689455389,0.0365332534833793,878.0,0.0863497257232666,0.0635137557983398,2026-04-21T14:01:26.718824+00:00
NR-AR,erg,BalancedRandomForest,none,accuracy,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",0.5897284031580764,1421,0.983814215341309,0.9821273314349088,0.8073402066717362,0.8542024683643182,0.5897284031580764,0.9066044029352902,0.927390028620517,0.6515080877075066,0.8792995433620434,0.6263753549458605,5996.0,0.9236902050113897,0.9455617453002132,0.5334047194130478,0.6202780996523755,0.0915302168726333,878.0,0.7459793090820312,0.4676339626312256,2026-04-21T21:46:48.741387+00:00
NR-AR,erg,XGBoost,random_over,accuracy,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.43164671211521094,1421,0.9831104855735397,0.9791295931474062,0.755702005730659,0.6530424933604124,0.43164671211521094,0.9315661815661815,0.9314895833630695,0.9314895833630695,0.9728475226786037,0.9776921149953538,11544.0,0.9635535307517085,0.9680031434017767,0.5906759906759906,0.6216299729625338,0.1130868925751938,878.0,0.9459149837493896,0.907372236251831,2026-04-29T21:01:36.098266+00:00
NR-AR,erg,DecisionTree,random_under,accuracy,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10}",0.4529987393326343,1421,0.983814215341309,0.9810736611120516,0.7867827902273543,0.6879784408686143,0.4529987393326343,0.8571428571428571,0.8545454545454545,0.8337662337662337,0.9073212292729592,0.858670073581284,672.0,0.878132118451025,0.9205670402609384,0.5251295271311952,0.6985322518346853,0.0553302275469037,878.0,0.0110650062561035,0.0064949989318847,2026-04-22T07:17:19.556903+00:00
NR-AR,erg,XGBoost,smote,accuracy,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.4080951961141101,1421,0.9831104855735397,0.9791295931474062,0.755702005730659,0.6011560693641619,0.4080951961141101,0.9716735966735967,0.9716626395017395,0.9716626395017396,0.9927934891552355,0.9937033865727912,11544.0,0.9760820045558086,0.9747739771717712,0.605038236617184,0.7062958671301661,0.10325149513145324,878.0,1.127027988433838,1.4132370948791504,2026-04-29T21:02:01.150242+00:00
NR-AR,erg,XGBoost,smoteenn,accuracy,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.4179191817912027,1421,0.9831104855735397,0.9791295931474062,0.755702005730659,0.692616388064365,0.4179191817912027,0.9420815279865594,0.9419000151214568,0.941818766505649,0.9894092266089738,0.9904781723131755,11309.0,0.9681093394077449,0.9690874244882643,0.5543793503480279,0.7168791039011202,0.10917972157303837,878.0,0.9265129566192627,0.9347310066223145,2026-04-29T21:02:05.447638+00:00
NR-AR,erg,RandomForest,smoten,accuracy,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'n_estimators': 100}",0.3667323897652062,1421,0.9831104855735396,0.9791295931474062,0.755702005730659,0.4902554288392439,0.3667323897652062,0.8000693000693001,0.7923483070459827,0.7923483070459827,0.9667215592371518,0.966713019462643,11544.0,0.9726651480637812,0.9717047221318292,0.564484126984127,0.5956353804557745,0.1182641260057523,878.0,0.336683988571167,0.3645858764648437,2026-04-21T16:08:01.222784+00:00
NR-AR,erg,RandomForest,smoten_enn,accuracy,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'n_estimators': 100}",0.371168471280825,1421,0.9831104855735396,0.9791295931474062,0.755702005730659,0.4938095610060928,0.371168471280825,0.8666544555362212,0.8634840090293906,0.8620397458611917,0.984627438411196,0.9837882382438976,10919.0,0.9749430523917996,0.9730445624529656,0.5705646954201867,0.6194669756662804,0.1563867269428832,878.0,0.417665958404541,0.2723491191864013,2026-04-21T16:08:08.548724+00:00
NR-AR,estate,RUSBoost,none,accuracy,"{'learning_rate': 0.2, 'n_estimators': 50, 'sampling_strategy': 'auto'}",0.5189410418604092,1421,0.983814215341309,0.9802311712809514,0.7703894169634891,0.7785306983283863,0.5189410418604092,0.9141094062708472,0.9317842397728154,0.6571064350979703,0.8719128211315712,0.3734645156349195,5996.0,0.9066059225512528,0.9354474078806416,0.4987049157498955,0.6447663190421011,0.0312503078854816,878.0,0.0180408954620361,0.0148212909698486,2026-04-29T18:00:31.294748+00:00
